timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1550690218820,251,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690218320,756,HTTP Request,200,OK,Thread Group 1-2,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,506,0,383
1550690218320,506,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,500,126,10,10,https://oxfamapps.org/festivals,506,0,383
1550690218826,250,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690218330,758,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,507,0,384
1550690218330,507,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,10,10,https://oxfamapps.org/festivals,507,0,384
1550690218837,251,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690218992,765,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,514,0,389
1550690218992,514,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,10,10,https://oxfamapps.org/festivals,514,0,389
1550690219506,251,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690219021,764,HTTP Request,200,OK,Thread Group 1-6,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,512,0,387
1550690219021,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,500,126,10,10,https://oxfamapps.org/festivals,512,0,387
1550690219533,252,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690219008,780,HTTP Request,200,OK,Thread Group 1-10,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,526,0,402
1550690219008,526,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,500,126,10,10,https://oxfamapps.org/festivals,526,0,402
1550690219535,253,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,128,0,0
1550690219031,766,HTTP Request,200,OK,Thread Group 1-5,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,513,0,389
1550690219031,513,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,500,126,10,10,https://oxfamapps.org/festivals,513,0,389
1550690219545,252,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690219041,765,HTTP Request,200,OK,Thread Group 1-7,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,513,0,389
1550690219041,514,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,500,126,10,10,https://oxfamapps.org/festivals,513,0,389
1550690219555,251,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,126,0,0
1550690219048,765,HTTP Request,200,OK,Thread Group 1-8,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,513,0,388
1550690219048,513,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,500,126,10,10,https://oxfamapps.org/festivals,513,0,388
